가중치,벤처확인 유형,회사주소_시(도),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_이전근무지,대표이사_창업자여부,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,정규직합계,비정규직합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인력구성(합계),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_개인투자자,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),융자(정책)_경험여부,투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병(MnA) 경험여부,인수합병 고려 여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_우수인력 확보에 유리,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,실천하고있는사회적책임,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,학력별 인력구성비(고졸이하),총종사자합계,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_가족,전공과 업종 일치 여부,학력별 인력구성_합계
4.935,2,충남,C10129,2005,3,1,5,6,1,1,3,2,6,3,1.0,3,7,1,90.0,0.0,20.0,55.0,10.0,5.0,0.0,90.0,18.0,47.0,2.0,0.0,3,4,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,319.0,103.0,0.0,0.0,422.0,2,9,0,0,3,0,12,0,0,0,0,0,0,3,3,2,1,4,1,1,2.0,0.0,2,7,2,4,2,2,2,3,2,4,3,2,3,4,4,2,3,4,3,7.0,3,3,2,3,4,3,4,3,2,3,4,3,4,4.0,4,33.0,90.0,699.062,12.515,1.903,90.654,724.379,13.783,6.453,265.867,17167.778,0.0,40.0,1,100.0
2.958,2,인천,C10129,1997,4,1,5,9,1,1,2,5,9,3,1.0,1,10,1,155.0,0.0,21.0,122.0,7.0,5.0,0.0,155,22.0,20.0,3.0,0.0,1,5,49.9,40.8,0.0,0.0,61.0,0.0,0.0,39.0,0.0,0.0,2.0,940,220,0.0,0,"1,160",2,1,0,9,34,0,44,0,0,0,0,0,0,2,5,4,1,3,1,1,0.05,0.0,2,3,2,4,2,1,4,5,1,3,4,3,3,3,3,2,3,3,4,1.0,5,5,4,5,5,5,4,4,3,4,3,3,3,3.0,3,55.0,155.0,233.234,30.009,0.132,304.341,1014.169,1.335,0.527,108.0,26460.0,9.3,0.0,2,100.0
5.597,2,경기,C10129,2011,4,1,5,5,1,1,3,3,5,3,1.0,3,20,2,65.0,1.0,5.0,54.0,3.0,2.0,2.0,66,10.0,14.0,2.0,2.0,1,5,100.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,45.0,2.0,162,84,0.0,0,246,2,2,1,0,0,0,3,0,0,0,0,0,0,3,3,2,1,4,1,1,3.0,0.01,2,4,2,4,2,1,1,2,8,3,4,4,3,3,3,3,3,4,3,,4,5,5,4,3,4,3,4,2,2,2,2,4,3.0,3,72.0,66.0,361.98,21.646,1.0,600.382,2773.644,27.743,1.182,693.333,66651.515,0.0,0.0,1,100.0
4.935,2,충남,C10129,2001,4,2,5,6,1,1,2,3,6,3,1.0,1,6,2,95.0,0.0,16.0,70.0,5.0,4.0,0.0,95.0,20.0,29.0,1.0,0.0,3,5,80.0,20.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,16.0,180.0,0.0,0.0,196.0,2,1,0,0,3,0,4,0,0,0,0,0,0,3,4,4,1,4,1,3,0.1,0.0,3,5,2,4,2,1,3,5,8,3,3,4,3,3,4,4,3,3,2,3.0,5,4,4,4,5,5,4,3,3,3,4,3,3,3.0,3,50.0,95.0,1001.612,9.078,-3.692,99.232,1093.15,-40.363,0.012,0.34,17133.684,0.0,0.0,2,100.0
5.597,2,충남,C10129,2001,3,4,5,6,1,1,2,3,6,3,1.0,1,6,2,98.0,0.0,8.0,80.0,6.0,4.0,0.0,98,20.0,47.0,3.0,0.0,2,3,40.0,0.0,0.0,40.0,0.0,0.0,80.0,0.0,20.0,0.0,2.0,232,115,0.0,0,347,2,1,0,0,3,0,4,0,0,0,0,0,0,3,3,2,2,4,1,3,5.0,0.0,5,4,2,4,2,1,3,1,8,4,4,3,2,2,3,3,4,4,4,,4,4,5,5,3,4,3,4,2,2,2,4,3,2.0,2,30.0,98.0,737.582,11.939,1.793,86.545,724.886,12.999,6.462,157.216,14623.469,0.0,20.0,2,100.0
9.106,4,제주,C10211,2004,3,1,5,5,2,1,3,2,5,3,2.0,2,10,1,34.0,0.0,3.0,27.0,2.0,2.0,1.0,35.0,5.0,15.0,3.0,0.0,7,3,80.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,10.0,1.0,0.0,126.0,0.0,0.0,126.0,2,4,0,2,1,0,7,1,0,0,0,0,1,3,4,3,1,3,1,3,1.0,0.5,2,5,2,4,2,1,3,4,8,3,2,2,3,2,3,3,3,3,3,7.0,4,4,4,4,4,4,4,4,4,4,3,3,3,3.0,3,77.0,34.0,262.683,27.572,12.582,21.528,78.079,9.824,7.136,84.444,3132.353,20.0,0.0,1,100.0
2.259,2,부산,C10211,2003,4,1,5,6,1,1,3,3,6,3,1.0,3,12,2,110.0,0.0,10.0,105.0,2.0,3.0,0.0,120.0,8.0,29.0,6.0,0.0,3,1,97.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,1.0,2045.0,25.0,0.0,13.0,2083.0,2,8,0,0,3,0,11,0,0,0,0,0,0,1,3,2,1,4,1,1,5.0,0.0,1,7,2,4,2,1,2,1,8,3,4,4,3,4,3,3,2,3,3,3.0,3,3,3,2,4,4,3,2,3,4,4,3,2,3.0,3,57.0,110.0,240.909,29.333,1.716,67.015,228.46,3.921,4.379,201.075,27176.364,0.0,3.0,2,100.0
4.935,3,부산,C10219,2007,3,1,5,5,1,1,2,3,5,3,1.0,3,8,2,70.0,0.0,24.0,35.0,7.0,4.0,0.0,70.0,18.0,30.0,0.0,0.0,2,5,0.0,87.0,13.0,0.0,36.0,0.0,54.0,0.0,0.0,10.0,2.0,22.0,80.0,0.0,0.0,102.0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,4,3,1,3,2,1,0.2,0.01,2,6,2,1,2,1,3,4,8,3,4,4,3,3,3,3,4,4,3,7.0,3,3,3,2,2,2,3,4,3,3,3,3,3,3.0,3,52.0,70.0,1614.206,5.834,-12.802,143.045,2452.089,-313.928,-10.701,-501.064,12575.714,0.0,0.0,2,100.0
46.0,1,부산,C10219,2007,3,1,5,5,1,1,2,4,5,3,1.0,3,8,2,6.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,20.0,20.0,0.0,0.0,1,5,0.0,88.0,0.0,12.0,36.0,0.0,64.0,0.0,0.0,0.0,2.0,82.0,31.0,0.0,0.0,113.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,3,2,1,0.2,0.0,2,6,2,4,2,1,2,3,8,3,4,4,3,3,3,3,3,3,3,7.0,3,3,3,4,4,4,4,3,3,3,3,3,3,3.0,3,60.0,6.0,236.654,29.704,1.64,205.918,693.231,11.367,3.012,228.671,180933.333,0.0,0.0,2,100.0
28.615,2,경기,C10219,2006,2,1,5,6,1,1,2,3,6,3,1.0,1,15,2,26.0,0.0,2.0,18.0,2.0,4.0,0.0,26.0,0.0,20.0,0.0,0.0,3,1,40.0,0.0,0.0,30.0,70.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,85.0,0.0,0.0,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,4,2,1,30.0,0.0,2,3,2,4,2,1,4,3,1,3,3,4,4,3,3,3,3,3,3,7.0,4,4,4,4,4,4,4,4,4,4,4,2,4,2.0,2,80.0,26.0,211.665,32.086,1.331,475.88,1483.151,19.741,1.949,453.125,57215.385,10.0,20.0,2,100.0
9.106,2,서울,C10219,2006,2,1,5,6,1,1,2,3,6,3,1.0,1,15,2,26.0,0.0,8.0,23.0,2.0,3.0,0.0,36.0,0.0,20.0,0.0,0.0,3,1,50.0,50.0,0.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,1.0,20.0,77.0,0.0,0.0,97.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,2,1,30.0,0.0,2,3,2,4,2,1,1,3,1,3,3,3,3,3,3,3,3,3,3,7.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,80.0,26.0,264.596,27.428,1.434,446.678,1628.571,23.354,1.945,566.667,50423.077,0.0,0.0,2,100.0
2.958,2,부산,C10220,2004,4,2,5,6,1,1,4,5,6,3,1.0,1,35,2,176.0,0.0,9.0,153.0,4.0,0.0,10.0,176,20.0,15.0,0.0,0.0,1,3,40.0,60.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,2.0,15,0,0.0,0,15,2,0,0,0,3,0,3,0,0,0,0,0,0,2,4,3,4,3,2,1,0.03,0.0,2,3,2,4,2,1,2,3,4,3,4,2,2,2,3,2,2,2,4,5.0,4,5,5,4,5,5,4,4,3,3,3,3,3,3.0,3,65.0,176.0,485.091,17.091,1.119,158.595,927.924,10.379,1.758,103.665,6400.568,0.0,0.0,2,100.0
2.958,2,서울,C10220,1978,4,2,5,10,2,1,3,3,10,3,1.0,1,15,2,220.0,0.0,39.0,140.0,8.0,3.0,30.0,220,24.0,16.0,4.0,0.0,1,5,0.0,78.3,0.0,12.4,4.0,0.0,86.0,10.0,0.0,0.0,1.0,"7,487",110,0.0,0,"7,597",2,9,0,0,1,0,10,0,0,0,0,0,0,2,4,3,1,4,1,1,30.0,0.0,5,4,2,4,2,1,5,4,7,3,5,2,2,3,3,3,2,2,5,1.0,3,4,4,5,3,4,3,5,3,3,3,3,3,3.0,3,56.0,220.0,131.226,43.248,1.826,105.459,243.849,4.453,3.239,153.894,24120.0,0.0,9.3,2,100.0
2.259,2,서울,C10220,1978,4,2,5,10,2,1,3,3,10,3,1.0,1,15,2,226.0,0.0,39.0,146.0,8.0,3.0,30.0,226.0,24.0,16.0,4.0,0.0,1,5,0.0,59.6,0.0,12.4,4.0,0.0,86.0,10.0,0.0,0.0,1.0,73.0,129.0,0.0,65.0,267.0,2,9,0,0,1,0,10,0,0,0,0,0,0,2,4,3,1,4,1,1,30.0,0.0,5,3,2,4,2,1,5,2,7,3,5,2,2,2,3,3,2,2,4,1.0,3,3,4,4,4,4,2,2,3,3,2,2,2,3.0,3,56.0,226.0,136.439,42.294,2.501,140.687,332.64,8.318,3.172,210.938,33901.327,0.0,28.0,2,100.0
4.935,2,전남,C10220,1989,4,1,5,6,1,1,4,3,6,3,1.0,1,19,1,75.0,0.0,15.0,49.0,1.0,0.0,10.0,75.0,27.0,13.0,0.0,0.0,1,6,29.7,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,30.0,1.0,340.0,142.0,0.0,0.0,482.0,2,5,0,0,2,0,7,0,0,0,0,0,0,2,3,3,4,3,1,1,10.0,5.0,1,2,2,4,2,1,2,3,2,3,4,3,4,4,3,2,3,2,2,1.0,4,4,5,5,5,5,3,3,2,3,3,3,3,3.0,3,60.0,75.0,72.197,58.073,5.52,174.37,300.26,16.574,6.419,905.691,23140.0,0.0,70.3,2,100.0
2.259,2,부산,C10220,2004,4,2,5,6,1,1,4,5,6,3,1.0,1,35,2,182.0,0.0,19.0,171.0,10.0,0.0,10.0,210.0,20.0,15.0,0.0,0.0,4,3,40.0,60.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,40.0,2,1,0,0,4,0,5,0,0,0,0,0,0,2,4,3,4,3,2,1,0.03,0.0,4,3,2,4,2,1,4,3,3,3,3,4,4,4,3,2,2,1,3,7.0,4,5,4,3,3,2,3,3,4,4,4,3,3,2.0,3,65.0,182.0,552.453,15.327,0.264,234.231,1528.244,4.035,0.953,95.833,10613.736,0.0,0.0,2,100.0
50.082,2,부산,C10220,2008,3,1,5,6,1,1,3,3,6,3,1.0,3,13,2,9.0,0.0,1.0,5.0,1.0,2.0,0.0,9.0,25.0,25.0,0.0,0.0,3,1,34.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,6.0,1.0,187.0,105.0,0.0,0.0,292.0,2,2,0,2,2,0,6,0,0,0,0,0,0,2,3,3,1,4,2,1,0.1,0.01,3,5,2,4,2,1,3,1,1,3,4,3,3,4,2,2,3,2,2,7.0,4,4,3,3,4,5,3,2,3,3,4,3,2,3.0,3,50.0,9.0,128.924,43.683,3.046,75.339,172.468,5.253,4.954,385.714,30277.778,0.0,66.0,2,100.0
2.614,2,부산,C10220,2004,4,2,5,6,1,1,4,5,6,3,1.0,1,35,2,212.0,0.0,20.0,190.0,2.0,0.0,0.0,212.0,20.0,15.0,0.0,0.0,1,6,40.0,60.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,0.0,189.0,2,1,0,0,3,0,4,0,0,0,0,0,0,2,4,3,4,3,2,1,0.03,0.0,4,3,2,4,2,1,4,3,3,3,4,4,3,3,3,2,2,1,3,7.0,2,3,2,3,3,3,3,4,3,3,2,2,3,3.0,3,65.0,212.0,523.949,16.027,0.302,270.629,1688.589,5.105,0.689,57.196,10609.434,0.0,0.0,2,100.0
2.259,2,경기,C10301,2005,4,1,5,6,1,1,3,2,6,3,1.0,1,15,2,208.0,0.0,10.0,104.0,12.0,4.0,10.0,140.0,18.0,22.0,2.0,0.0,1,5,34.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,19.0,42.0,0.0,0.0,61.0,2,2,0,0,1,0,3,0,0,0,0,0,0,1,5,4,1,3,1,1,0.01,0.0,2,4,2,4,2,1,5,2,8,3,2,4,3,2,3,3,3,4,2,1.0,4,4,5,5,3,4,4,4,3,4,3,2,2,4.0,4,58.0,208.0,531.759,15.829,0.223,221.64,1400.228,3.123,0.245,41.667,8838.942,0.0,66.0,2,100.0
2.958,2,경기,C10301,2005,4,1,5,6,1,1,3,2,6,3,1.0,1,15,2,202.0,0.0,10.0,157.0,17.0,4.0,14.0,202,18.0,22.0,2.0,0.0,1,5,34.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,111,199,0.0,0,310,2,2,0,0,0,0,2,0,0,0,0,0,0,1,5,4,1,3,2,1,0.01,0.0,2,3,2,4,2,1,5,4,8,2,4,2,2,3,3,3,3,2,5,6.0,3,4,5,5,5,4,4,5,4,4,3,3,3,3.0,3,58.0,202.0,546.976,15.457,0.572,254.905,1649.175,9.427,1.1,195.763,10393.069,0.0,66.0,2,100.0
5.597,2,경남,C10301,2005,3,1,5,10,2,1,2,3,6,3,1.0,1,15,2,54.0,0.0,5.0,35.0,7.0,3.0,4.0,54,28.0,30.0,1.0,1.0,5,1,38.0,60.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,55.0,2.0,0,0,0.0,0,0,2,3,5,0,0,0,8,1,0,0,0,0,1,1,2,2,1,5,2,1,0.1,0.1,3,5,2,4,2,1,3,5,4,2,3,3,3,3,3,4,3,3,3,,4,4,4,5,4,5,4,4,3,3,3,3,4,4.0,3,40.0,54.0,296.044,25.25,4.019,86.854,343.981,13.824,6.158,136.813,14975.926,0.0,2.0,1,100.0
2.259,3,충남,C10301,1993,4,1,5,6,1,1,2,3,6,3,1.0,1,5,2,220.0,0.0,37.0,180.0,11.0,5.0,7.0,240.0,7.0,13.0,6.0,4.0,1,3,0.0,0.0,0.0,0.0,40.0,0.0,30.0,20.0,0.0,10.0,1.0,195.0,183.0,0.0,0.0,378.0,2,2,0,2,12,2,18,0,0,0,2,0,2,3,2,2,1,4,1,3,60.0,15.0,9,3,1,1,2,1,6,3,8,3,3,3,3,4,3,3,3,3,2,3.0,4,4,5,5,5,4,5,5,3,4,4,2,4,3.0,3,70.0,220.0,208.334,32.432,1.01,99.193,305.847,3.088,4.074,213.099,16881.364,0.0,100.0,1,100.0
4.935,2,경기,C10302,2005,4,1,5,6,1,1,3,2,6,3,1.0,1,15,2,75.0,0.0,20.0,52.0,1.0,2.0,0.0,75.0,37.0,54.0,4.0,0.0,1,5,34.0,25.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,12.0,72.0,0.0,0.0,84.0,2,2,0,0,1,0,3,0,0,0,0,0,0,1,5,4,1,3,1,1,0.01,0.0,2,1,2,4,2,1,4,2,8,4,4,4,3,3,3,3,3,2,4,1.0,2,2,3,3,4,4,3,3,3,4,3,3,2,2.0,3,5.0,75.0,391.986,20.326,3.825,137.635,677.144,25.903,5.05,509.244,15998.667,0.0,41.0,2,100.0
46.0,2,경남,C10309,2016,3,1,5,5,1,1,3,2,5,3,1.0,3,10,2,0.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,66.0,17.0,0.0,2,3,91.0,0.0,0.0,9.0,0.0,0.0,0.0,90.0,0.0,10.0,2.0,0.0,51.0,0.0,0.0,51.0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,4,1,1,0.6,0.01,1,7,2,4,1,3,3,5,6,4,3,3,4,3,3,3,3,3,3,5.0,3,3,3,4,4,4,4,4,3,3,4,4,3,4.0,4,17.0,0.0,207.987,32.469,4.029,105.55,325.08,13.099,2.948,315.789,inf,0.0,0.0,1,100.0
46.0,2,전남,C10309,2011,2,1,5,4,1,2,3,3,4,3,1.0,3,12,2,8.0,0.0,1.0,6.0,0.0,2.0,0.0,9.0,25.0,30.0,0.0,0.0,3,1,100.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,2.0,0.0,139.0,0.0,0.0,139.0,2,2,0,0,2,0,4,0,0,0,0,0,0,1,4,3,1,4,1,1,0.5,0.01,3,5,2,4,2,1,3,5,8,3,4,4,4,4,3,3,2,3,2,7.0,3,3,3,4,4,4,3,2,3,3,4,3,3,4.0,4,45.0,8.0,154.589,39.279,6.63,51.518,131.159,8.696,1.105,46.154,6787.5,0.0,0.0,1,100.0
50.082,2,경남,C10309,2016,2,1,5,5,1,1,3,2,5,3,1.0,3,10,2,4.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,50.0,25.0,0.0,2,3,91.0,0.0,0.0,9.0,0.0,0.0,0.0,90.0,0.0,10.0,1.0,2.0,51.0,0.0,100.0,153.0,2,5,0,1,9,0,15,0,0,0,0,0,0,1,3,2,2,4,1,1,0.5,0.01,1,7,2,4,1,2,2,3,6,4,4,3,4,3,3,3,3,3,3,5.0,3,3,4,4,4,4,4,4,2,3,4,4,4,4.0,4,25.0,4.0,262.866,27.558,10.115,90.081,326.873,33.062,8.371,541.935,50175.0,0.0,0.0,1,100.0
2.259,2,충남,C10309,1992,4,2,5,6,2,1,3,3,6,3,1.0,1,10,2,177.0,0.0,25.0,173.0,7.0,12.0,13.0,230.0,15.0,25.0,5.0,0.0,3,5,0.0,42.5,49.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,4334.0,482.0,0.0,0.0,4816.0,2,1,0,0,1,0,2,0,0,0,0,0,0,2,4,3,1,4,2,1,0.01,0.0,1,3,2,4,2,1,2,1,1,2,4,3,4,4,3,2,3,2,4,3.0,3,3,3,3,5,5,4,3,3,3,2,3,3,4.0,4,55.0,177.0,321.432,23.729,-3.016,102.55,432.177,-13.035,-0.475,-34.408,47016.949,0.0,8.3,1,100.0
8.833,2,경남,C10309,2005,4,1,5,10,2,1,2,3,6,3,1.0,1,15,2,47.0,0.0,19.0,26.0,0.0,2.0,0.0,47.0,16.0,30.0,5.0,0.0,5,1,0.0,85.0,0.0,15.0,0.0,0.0,45.0,0.0,0.0,55.0,1.0,70.0,68.0,0.0,0.0,138.0,2,4,5,0,1,0,10,0,0,0,0,0,0,2,3,2,1,4,1,2,0.1,0.01,2,3,2,4,2,1,2,1,3,3,4,4,3,4,4,3,3,3,3,7.0,3,2,4,3,4,4,3,2,3,2,3,3,2,3.0,4,49.0,47.0,234.702,29.877,1.513,96.943,324.469,4.908,4.688,133.639,19834.043,0.0,0.0,1,100.0
50.082,2,전남,C10309,2011,2,1,5,4,1,2,3,3,4,3,1.0,3,12,2,9.0,0.0,1.0,6.0,0.0,2.0,0.0,9.0,23.0,33.0,0.0,0.0,1,3,65.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,2.0,5.0,213.0,0.0,0.0,218.0,2,2,0,0,2,0,4,0,0,0,0,0,0,1,4,3,1,4,1,1,0.5,0.01,1,7,2,4,2,1,1,3,1,3,4,4,5,4,4,3,2,3,3,7.0,3,3,3,4,5,5,3,3,3,3,4,3,3,2.0,2,44.0,9.0,122.845,44.874,5.981,80.851,180.172,10.776,4.665,433.333,9288.889,0.0,35.0,1,100.0
2.958,2,충남,C10309,1992,4,2,5,6,2,1,3,3,6,3,1.0,1,10,2,171.0,0.0,23.0,119.0,5.0,13.0,11.0,171,20.0,40.0,5.0,0.0,2,5,0.0,42.5,49.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,"2,860",455,0.0,5,"3,320",2,1,0,0,1,0,2,0,0,0,0,0,0,2,3,3,1,4,2,1,0.01,0.0,2,3,2,4,2,1,1,2,2,4,4,3,3,2,3,3,2,4,4,6.0,4,4,3,4,4,4,4,3,4,4,3,3,3,3.0,3,35.0,171.0,275.086,26.661,0.408,95.196,357.068,1.457,2.078,122.459,43725.146,0.0,8.3,1,100.0
4.342,2,경남,C10309,2005,4,1,5,10,2,1,2,3,6,3,1.0,1,15,2,54.0,0.0,5.0,35.0,7.0,3.0,4.0,54.0,10.0,24.0,0.0,0.0,5,1,38.0,60.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,55.0,2.0,346.0,407.0,0.0,0.0,753.0,2,3,5,0,0,0,8,1,0,0,0,0,1,1,3,2,1,5,2,1,0.1,0.01,3,4,2,4,2,1,2,3,4,3,3,4,4,4,3,3,3,2,2,7.0,3,3,3,3,4,3,3,3,3,2,4,3,4,4.0,4,66.0,54.0,253.516,28.287,0.9,85.162,301.062,2.711,6.047,149.699,15220.37,0.0,2.0,1,100.0
23.21,2,강원,C10309,2012,2,1,5,9,1,1,4,3,9,3,1.0,3,10,1,19.0,1.0,5.0,12.0,1.0,2.0,0.0,20,6.0,12.0,0.0,0.0,3,5,90.0,0.0,0.0,0.0,0.0,20.0,30.0,20.0,0.0,30.0,1.0,350,0,0.0,350,700,2,2,0,1,1,0,4,3,0,0,1,0,4,2,3,2,3,5,2,3,10.0,30.0,3,4,2,4,2,2,1,2,1,4,3,4,3,5,2,4,3,3,4,5.0,4,5,5,4,3,3,3,4,2,4,2,2,4,2.0,2,82.0,20.0,144.107,40.966,12.052,95.985,234.306,28.238,8.566,1433.333,10040.0,0.0,10.0,1,100.0
23.21,2,충남,C10501,2007,3,1,5,6,1,1,3,3,6,3,1.0,3,15,2,14.0,0.0,1.0,9.0,0.0,2.0,2.0,14,20.0,40.0,10.0,0.0,1,3,49.0,51.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,2.0,137,103,0.0,0,240,2,4,0,0,0,0,4,0,0,0,0,0,0,3,3,3,1,4,1,1,0.01,0.0,4,2,2,4,2,1,4,6,8,4,4,4,4,4,3,3,3,4,3,5.0,3,5,4,5,3,4,3,3,5,2,2,3,5,1.0,4,30.0,14.0,380.92,20.793,5.025,70.492,339.012,17.036,8.291,253.846,14214.286,0.0,0.0,2,100.0
27.175,2,충남,C10501,2007,3,1,5,6,1,1,3,3,6,3,1.0,3,15,2,14.0,0.0,1.0,9.0,0.0,2.0,2.0,14.0,20.0,40.0,10.0,0.0,1,3,49.0,51.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,1.0,305.0,148.0,0.0,0.0,453.0,2,4,0,0,0,0,4,0,0,0,0,0,0,3,3,3,1,4,1,1,0.01,0.0,4,2,2,4,2,1,4,6,8,4,4,4,4,4,3,3,3,4,3,3.0,3,5,4,5,3,4,3,3,5,2,2,3,5,1.0,4,30.0,14.0,398.844,20.046,5.063,60.081,299.711,15.173,9.065,280.597,14814.286,0.0,0.0,2,100.0
28.615,2,충남,C10501,2007,3,1,5,6,1,1,3,3,6,3,1.0,3,15,2,21.0,0.0,6.0,9.0,1.0,5.0,0.0,21.0,20.0,35.0,10.0,0.0,3,1,49.0,51.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,2.0,186.0,523.0,0.0,0.0,709.0,2,4,0,0,0,0,4,1,0,0,0,0,1,3,4,3,1,4,2,1,0.1,0.0,2,5,2,4,2,1,2,4,2,3,4,3,3,4,3,3,2,3,3,7.0,3,2,3,3,5,4,3,4,3,4,3,2,3,3.0,3,35.0,21.0,311.938,24.276,7.508,117.878,485.583,36.455,9.474,575.862,25180.952,0.0,0.0,2,100.0
2.614,2,강원,C10501,2002,3,2,5,5,2,1,3,3,6,3,2.0,3,7,2,185.0,0.0,43.0,126.0,10.0,6.0,0.0,185.0,12.0,50.0,4.0,0.0,3,1,0.0,24.0,0.0,0.0,65.0,0.0,35.0,0.0,0.0,0.0,1.0,2162.0,146.0,0.0,184.0,2492.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,4,2,1,5.0,0.0,2,3,2,4,2,1,3,1,1,3,3,4,3,2,3,3,2,3,3,5.0,3,4,3,4,5,3,2,3,3,4,3,2,3,4.0,3,34.0,185.0,472.659,17.462,0.35,128.455,735.61,2.571,1.998,126.403,20724.324,0.0,76.0,1,100.0
